Generator,year,carrier,bus,capital_cost,marginal_cost,p_nom_opt,build_year,p_nom,cf,p_tot,p_nom_max,LCOE,opex,capex,totex
ES1 2 solar-2005,2040,solar,ES0 0,57575.3568790418,0.01,2.5753214104534936,2005,2.5753214104534936,0.1670190864671159,3767.919784958367,inf,42.83319750975188,37.67919784958367,148275.0492850972,148312.72848294678
ES1 12 solar-2005,2040,solar,ES0 0,57575.3568790418,0.01,2.5753214104534936,2005,2.5753214104534936,0.1777656706331154,4010.3607415957526,inf,42.83319750975188,40.103607415957526,148275.0492850972,148315.15289251314
ES1 11 solar-2005,2040,solar,ES0 0,57575.3568790418,0.01,2.5753214104534936,2005,2.5753214104534936,0.16514002681859447,3725.5285458698045,inf,42.83319750975188,37.25528545869805,148275.0492850972,148312.3045705559
ES1 10 solar-2005,2040,solar,ES0 0,57575.3568790418,0.01,2.5753214104534936,2005,2.5753214104534936,0.15056936113969016,3396.817015631811,inf,42.83319750975188,33.96817015631811,148275.0492850972,148309.01745525352
ES1 1 solar-2005,2040,solar,ES0 0,57575.3568790418,0.01,2.5753214104534936,2005,2.5753214104534936,0.16778369252391395,3785.169156572405,inf,42.83319750975188,37.85169156572405,148275.0492850972,148312.90097666293
ES1 0 solar-2005,2040,solar,ES0 0,57575.3568790418,0.01,2.5753214104534936,2005,2.5753214104534936,0.1697954711547471,3830.5545114226425,inf,42.83319750975188,38.305545114226426,148275.0492850972,148313.3548302114
DE1 9 solar-2005,2040,solar,DE0 0,57575.3568790418,0.01,69.35714285714286,2005,69.35714285714286,0.11360411293228624,69022.28860267927,inf,42.83319750975188,690.2228860267927,3993262.252110685,3993952.474996712
DE1 8 solar-2005,2040,solar,DE0 0,57575.3568790418,0.01,69.35714285714286,2005,69.35714285714286,0.10561712206444657,64169.64397109286,inf,42.83319750975188,641.6964397109286,3993262.252110685,3993903.948550396
DE1 7 solar-2005,2040,solar,DE0 0,57575.3568790418,0.01,69.35714285714286,2005,69.35714285714286,0.10382489341714342,63080.74217217751,inf,42.83319750975188,630.8074217217751,3993262.252110685,3993893.059532407
DE1 6 solar-2005,2040,solar,DE0 0,57575.3568790418,0.01,69.35714285714286,2005,69.35714285714286,0.11256447864105162,68390.63948154567,inf,42.83319750975188,683.9063948154568,3993262.252110685,3993946.1585055008
DE1 5 solar-2005,2040,solar,DE0 0,57575.3568790418,0.01,69.35714285714286,2005,69.35714285714286,0.10933047393913273,66425.75986480754,inf,42.83319750975188,664.2575986480754,3993262.252110685,3993926.509709333
DE1 4 solar-2005,2040,solar,DE0 0,57575.3568790418,0.01,69.35714285714286,2005,69.35714285714286,0.10606731349625849,64443.166136188214,inf,42.83319750975188,644.4316613618821,3993262.252110685,3993906.683772047
DE1 3 solar-2005,2040,solar,DE0 0,57575.3568790418,0.01,69.35714285714286,2005,69.35714285714286,0.11215445765704397,68141.52361803642,inf,42.83319750975188,681.4152361803642,3993262.252110685,3993943.6673468654
DE1 27 solar-2005,2040,solar,DE0 0,57575.3568790418,0.01,69.35714285714286,2005,69.35714285714286,0.10380917004182694,63071.18914349844,inf,42.83319750975188,630.7118914349844,3993262.252110685,3993892.9640021203
ES1 3 solar-2005,2040,solar,ES0 0,57575.3568790418,0.01,2.5753214104534936,2005,2.5753214104534936,0.16212645575279913,3657.5429384618515,inf,42.83319750975188,36.575429384618516,148275.0492850972,148311.62471448182
DE1 26 solar-2005,2040,solar,DE0 0,57575.3568790418,0.01,69.35714285714286,2005,69.35714285714286,0.10626311675104182,64562.13003997797,inf,42.83319750975188,645.6213003997798,3993262.252110685,3993907.873411085
DE1 24 solar-2005,2040,solar,DE0 0,57575.3568790418,0.01,69.35714285714286,2005,69.35714285714286,0.10878968954707742,66097.19626427561,inf,42.83319750975188,660.9719626427561,3993262.252110685,3993923.224073328
DE1 23 solar-2005,2040,solar,DE0 0,57575.3568790418,0.01,69.35714285714286,2005,69.35714285714286,0.10983079152255731,66729.7371042294,inf,42.83319750975188,667.297371042294,3993262.252110685,3993929.5494817276
DE1 22 solar-2005,2040,solar,DE0 0,57575.3568790418,0.01,69.35714285714286,2005,69.35714285714286,0.10921528201735681,66355.77287345403,inf,42.83319750975188,663.5577287345403,3993262.252110685,3993925.8098394196
DE1 21 solar-2005,2040,solar,DE0 0,57575.3568790418,0.01,69.35714285714286,2005,69.35714285714286,0.10638827266251225,64638.170838315906,inf,42.83319750975188,646.3817083831591,3993262.252110685,3993908.6338190683
DE1 20 solar-2005,2040,solar,DE0 0,57575.3568790418,0.01,69.35714285714286,2005,69.35714285714286,0.1144236778951691,69520.23051637091,inf,42.83319750975188,695.2023051637091,3993262.252110685,3993957.454415849
BE1 0 solar-2010,2040,solar,BE0 0,57575.35687904182,0.01,251.15,2010,251.15,0.11231062011935014,247091.67524845916,inf,42.83319750975188,2470.9167524845916,14460050.880171353,14462521.796923837
BE1 1 solar-2010,2040,solar,BE0 0,57575.35687904182,0.01,251.15,2010,251.15,0.11021802745009233,242487.81652423443,inf,42.83319750975188,2424.8781652423445,14460050.880171353,14462475.758336596
BE1 2 solar-2010,2040,solar,BE0 0,57575.35687904182,0.01,251.15,2010,251.15,0.10984580159221098,241668.892092182,inf,42.83319750975188,2416.68892092182,14460050.880171353,14462467.569092276
BE1 3 solar-2010,2040,solar,BE0 0,57575.35687904182,0.01,251.15,2010,251.15,0.10688575025555591,235156.5601077419,inf,42.83319750975188,2351.565601077419,14460050.880171353,14462402.44577243
BG1 0 solar-2010,2040,solar,BG0 0,57575.35687904182,0.01,12.5,2010,12.5,0.1406128404115492,15397.106025064637,inf,42.83319750975188,153.97106025064636,719691.9609880227,719845.9320482734
BG1 1 solar-2010,2040,solar,BG0 0,57575.35687904182,0.01,12.5,2010,12.5,0.14158171351056384,15503.19762940674,inf,42.83319750975188,155.03197629406742,719691.9609880227,719846.9929643169
CH1 0 solar-2010,2040,solar,CH0 0,57575.35687904182,0.01,32.33333333333333,2010,32.33333333333333,0.12536461421836614,35508.27333121002,inf,42.83319750975188,355.0827333121002,1861603.2057556852,1861958.2884889974
CH1 1 solar-2010,2040,solar,CH0 0,57575.35687904182,0.01,32.33333333333333,2010,32.33333333333333,0.11838096454894924,33530.22439884438,inf,42.83319750975188,335.3022439884438,1861603.2057556852,1861938.5079996737
CH1 2 solar-2010,2040,solar,CH0 0,57575.35687904182,0.01,32.33333333333333,2010,32.33333333333333,0.11538089859880037,32680.48571912421,inf,42.83319750975188,326.80485719124215,1861603.2057556852,1861930.0106128764
DE1 25 solar-2005,2040,solar,DE0 0,57575.3568790418,0.01,69.35714285714286,2005,69.35714285714286,0.11293188843312793,68613.86612404636,inf,42.83319750975188,686.1386612404635,3993262.252110685,3993948.390771926
ES1 5 solar-2005,2040,solar,ES0 0,57575.3568790418,0.01,2.5753214104534936,2005,2.5753214104534936,0.13103885678160443,2956.21243960609,inf,42.83319750975188,29.5621243960609,148275.0492850972,148304.61140949326
ES1 6 solar-2005,2040,solar,ES0 0,57575.3568790418,0.01,2.5753214104534936,2005,2.5753214104534936,0.13806380708744545,3114.694022792927,inf,42.83319750975188,31.14694022792927,148275.0492850972,148306.1962253251
ES1 7 solar-2005,2040,solar,ES0 0,57575.3568790418,0.01,2.5753214104534936,2005,2.5753214104534936,0.17327644507354578,3909.0846409845003,inf,42.83319750975188,39.09084640984501,148275.0492850972,148314.14013150704
FR1 9 solar-2010,2040,solar,FR0 0,57575.35687904182,0.01,39.65384615384615,2010,39.65384615384615,0.13857180207872485,48135.36710700493,inf,42.83319750975188,481.3536710700493,2283084.343934312,2283565.697605382
AT1 3 solar-2010,2040,solar,AT0 0,57575.35687904182,0.01,16.695,2010,16.695,0.11613909023300109,16985.13289621399,inf,42.83319750975188,169.8513289621399,961220.5830956033,961390.4344245654
AT1 2 solar-2010,2040,solar,AT0 0,57575.35687904182,0.01,16.695,2010,16.695,0.11776551274587298,17222.994261160984,inf,42.83319750975188,172.22994261160986,961220.5830956033,961392.8130382149
AT1 1 solar-2010,2040,solar,AT0 0,57575.35687904182,0.01,16.695,2010,16.695,0.11509283023009499,16832.119254056975,inf,42.83319750975188,168.32119254056977,961220.5830956033,961388.9042881439
AT1 0 solar-2010,2040,solar,AT0 0,57575.35687904182,0.01,16.695,2010,16.695,0.11732176051119547,17158.096295593416,inf,42.83319750975188,171.58096295593415,961220.5830956033,961392.1640585592
NL1 5 solar-2005,2040,solar,NL0 0,57575.3568790418,0.01,6.333333333333333,2005,6.333333333333333,0.10968949971254885,6085.57344405221,inf,42.83319750975188,60.8557344405221,364643.92690059805,364704.78263503854
NL1 4 solar-2005,2040,solar,NL0 0,57575.3568790418,0.01,6.333333333333333,2005,6.333333333333333,0.10510698452357621,5831.335501368008,inf,42.83319750975188,58.31335501368009,364643.92690059805,364702.2402556117
NL1 3 solar-2005,2040,solar,NL0 0,57575.3568790418,0.01,6.333333333333333,2005,6.333333333333333,0.11110338699479783,6164.015910471384,inf,42.83319750975188,61.64015910471384,364643.92690059805,364705.56705970276
NL1 2 solar-2005,2040,solar,NL0 0,57575.3568790418,0.01,6.333333333333333,2005,6.333333333333333,0.1066903249801121,5919.179229896619,inf,42.83319750975188,59.19179229896619,364643.92690059805,364703.118692897
NL1 1 solar-2005,2040,solar,NL0 0,57575.3568790418,0.01,6.333333333333333,2005,6.333333333333333,0.10990529625023084,6097.545835962806,inf,42.83319750975188,60.975458359628064,364643.92690059805,364704.9023589577
NL1 0 solar-2005,2040,solar,NL0 0,57575.3568790418,0.01,6.333333333333333,2005,6.333333333333333,0.10560501430127553,5858.966193434767,inf,42.83319750975188,58.58966193434767,364643.92690059805,364702.5165625324
LU1 0 solar-2005,2040,solar,LU0 0,57575.3568790418,0.01,23.58,2005,23.58,0.10806079431357057,22321.12412204658,inf,42.83319750975188,223.2112412204658,1357626.9152078056,1357850.126449026
IT1 9 solar-2005,2040,solar,IT0 0,57575.3568790418,0.01,0.8300592493829402,2005,0.8300592493829402,0.11580614105665975,842.0633966301708,inf,42.83319750975188,8.420633966301708,47790.95751397234,47799.37814793864
IT1 8 solar-2005,2040,solar,IT0 0,57575.3568790418,0.01,0.8300592493829402,2005,0.8300592493829402,0.12297263131526534,894.173233587141,inf,42.83319750975188,8.94173233587141,47790.95751397234,47799.89924630821
IT1 7 solar-2005,2040,solar,IT0 0,57575.3568790418,0.01,0.8300592493829402,2005,0.8300592493829402,0.12812103548419365,931.6089227669717,inf,42.83319750975188,9.316089227669718,47790.95751397234,47800.27360320001
IT1 6 solar-2005,2040,solar,IT0 0,57575.3568790418,0.01,0.8300592493829402,2005,0.8300592493829402,0.11483230764268096,834.9823432003209,inf,42.83319750975188,8.349823432003209,47790.95751397234,47799.307337404345
IT1 5 solar-2005,2040,solar,IT0 0,57575.3568790418,0.01,0.8300592493829402,2005,0.8300592493829402,0.11646316539857733,846.8408302271775,inf,42.83319750975188,8.468408302271776,47790.95751397234,47799.42592227461
ES1 8 solar-2005,2040,solar,ES0 0,57575.3568790418,0.01,2.5753214104534936,2005,2.5753214104534936,0.1462998714836826,3300.4981164758547,inf,42.83319750975188,33.00498116475855,148275.0492850972,148308.05426626196
ES1 9 solar-2005,2040,solar,ES0 0,57575.3568790418,0.01,2.5753214104534936,2005,2.5753214104534936,0.161746772902526,3648.977363390076,inf,42.83319750975188,36.48977363390076,148275.0492850972,148311.53905873108
IT1 0 solar-2005,2040,solar,IT0 0,57575.3568790418,0.01,0.8300592493829402,2005,0.8300592493829402,0.11680029209840051,849.2921860133007,inf,42.83319750975188,8.492921860133007,47790.95751397234,47799.45043583247
IT1 1 solar-2005,2040,solar,IT0 0,57575.3568790418,0.01,0.8300592493829402,2005,0.8300592493829402,0.1372176327044948,997.7531831940211,inf,42.83319750975188,9.97753183194021,47790.95751397234,47800.935045804275
IT1 10 solar-2005,2040,solar,IT0 0,57575.3568790418,0.01,0.8300592493829402,2005,0.8300592493829402,0.1389477838584468,1010.3336641951765,inf,42.83319750975188,10.103336641951765,47790.95751397234,47801.06085061429
IT1 11 solar-2005,2040,solar,IT0 0,57575.3568790418,0.01,0.8300592493829402,2005,0.8300592493829402,0.11147669953203286,810.5826461062816,inf,42.83319750975188,8.105826461062815,47790.95751397234,47799.0633404334
CZ1 0 solar-2010,2040,solar,CZ0 0,57575.35687904182,0.01,575.47,2010,575.47,0.10910637438918529,550018.0205629615,inf,42.83319750975188,5500.180205629615,33132890.6231822,33138390.80338783
IT1 12 solar-2005,2040,solar,IT0 0,57575.3568790418,0.01,0.8300592493829402,2005,0.8300592493829402,0.14213023299742622,1033.4742671642423,inf,42.83319750975188,10.334742671642424,47790.95751397234,47801.29225664398
IT1 14 solar-2005,2040,solar,IT0 0,57575.3568790418,0.01,0.8300592493829402,2005,0.8300592493829402,0.12832322000051122,933.0790708869499,inf,42.83319750975188,9.330790708869499,47790.95751397234,47800.288304681206
IT1 15 solar-2005,2040,solar,IT0 0,57575.3568790418,0.01,0.8300592493829402,2005,0.8300592493829402,0.1332369258292598,968.8081935607906,inf,42.83319750975188,9.688081935607906,47790.95751397234,47800.64559590795
IT1 16 solar-2005,2040,solar,IT0 0,57575.3568790418,0.01,0.8300592493829402,2005,0.8300592493829402,0.1134706947939433,825.0816217891625,inf,42.83319750975188,8.250816217891625,47790.95751397234,47799.20833019023
IT1 2 solar-2005,2040,solar,IT0 0,57575.3568790418,0.01,0.8300592493829402,2005,0.8300592493829402,0.12099979097868828,879.8280821153007,inf,42.83319750975188,8.798280821153007,47790.95751397234,47799.75579479349
IT1 3 solar-2005,2040,solar,IT0 0,57575.3568790418,0.01,0.8300592493829402,2005,0.8300592493829402,0.14633151969482042,1064.0231630547805,inf,42.83319750975188,10.640231630547806,47790.95751397234,47801.597745602885
IT1 4 solar-2005,2040,solar,IT0 0,57575.3568790418,0.01,0.8300592493829402,2005,0.8300592493829402,0.1208476668093668,878.721938748813,inf,42.83319750975188,8.78721938748813,47790.95751397234,47799.744733359825
IT1 13 solar-2005,2040,solar,IT0 0,57575.3568790418,0.01,0.8300592493829402,2005,0.8300592493829402,0.11990583470045132,871.8735770172817,inf,42.83319750975188,8.718735770172817,47790.95751397234,47799.67624974251
CZ1 1 solar-2010,2040,solar,CZ0 0,57575.35687904182,0.01,575.47,2010,575.47,0.11214033147686239,565312.5538217124,inf,42.83319750975188,5653.125538217124,33132890.6231822,33138543.74872042
ES1 4 solar-2005,2040,solar,ES0 0,57575.3568790418,0.01,2.5753214104534936,2005,2.5753214104534936,0.1754528262187921,3958.1833981998825,inf,42.83319750975188,39.58183398199883,148275.0492850972,148314.6311190792
DE1 0 solar-2010,2040,solar,DE0 0,57575.35687904182,0.01,569.5714285714286,2010,569.5714285714286,0.10463851847170547,522088.20753785747,inf,42.83319750975188,5220.882075378575,32793278.268105675,32798499.15018105
ES1 4 solar-2010,2040,solar,ES0 0,57575.35687904182,0.01,272.8409960963785,2010,272.8409960963785,0.18254617979205562,436301.27418574464,inf,42.83319750975188,4363.012741857447,15708917.721482247,15713280.734224105
ES1 5 solar-2010,2040,solar,ES0 0,57575.35687904182,0.01,272.8409960963785,2010,272.8409960963785,0.14139408401648637,337944.1798726921,inf,42.83319750975188,3379.441798726921,15708917.721482247,15712297.163280973
ES1 6 solar-2010,2040,solar,ES0 0,57575.35687904182,0.01,272.8409960963785,2010,272.8409960963785,0.14758961700083942,352752.0434960901,inf,42.83319750975188,3527.520434960901,15708917.721482247,15712445.241917208
ES1 7 solar-2010,2040,solar,ES0 0,57575.35687904182,0.01,272.8409960963785,2010,272.8409960963785,0.18177101155791386,434448.55456899013,inf,42.83319750975188,4344.485545689901,15708917.721482247,15713262.207027936
ES1 8 solar-2010,2040,solar,ES0 0,57575.35687904182,0.01,272.8409960963785,2010,272.8409960963785,0.15514699478690894,370814.8348474141,inf,42.83319750975188,3708.148348474141,15708917.721482247,15712625.869830722
ES1 9 solar-2010,2040,solar,ES0 0,57575.35687904182,0.01,272.8409960963785,2010,272.8409960963785,0.17072040747587477,408036.6480201484,inf,42.83319750975188,4080.366480201484,15708917.721482247,15712998.087962449
ES4 0 solar-2010,2040,solar,ES3 0,57575.35687904182,0.01,267.06705074707935,2010,267.06705074707935,0.1605330494791416,375568.25150922476,inf,42.83319750975188,3755.6825150922477,15376480.757396266,15380236.439911358
FR1 0 solar-2010,2040,solar,FR0 0,57575.35687904182,0.01,39.65384615384615,2010,39.65384615384615,0.1303915378521867,45293.80760016521,inf,42.83319750975188,452.93807600165206,2283084.343934312,2283537.2820103136
FR1 1 solar-2010,2040,solar,FR0 0,57575.35687904182,0.01,39.65384615384615,2010,39.65384615384615,0.12555201105370148,43612.71234431415,inf,42.83319750975188,436.12712344314156,2283084.343934312,2283520.471057755
FR1 10 solar-2010,2040,solar,FR0 0,57575.35687904182,0.01,39.65384615384615,2010,39.65384615384615,0.13660888036991983,47453.51152283668,inf,42.83319750975188,474.5351152283668,2283084.343934312,2283558.8790495405
FR1 11 solar-2010,2040,solar,FR0 0,57575.35687904182,0.01,39.65384615384615,2010,39.65384615384615,0.12317196904514226,42785.962644205574,inf,42.83319750975188,427.85962644205574,2283084.343934312,2283512.203560754
FR1 12 solar-2010,2040,solar,FR0 0,57575.35687904182,0.01,39.65384615384615,2010,39.65384615384615,0.11286155751613293,39204.45878463098,inf,42.83319750975188,392.0445878463098,2283084.343934312,2283476.3885221584
FR1 13 solar-2010,2040,solar,FR0 0,57575.35687904182,0.01,39.65384615384615,2010,39.65384615384615,0.1621010083380718,56308.65318714598,inf,42.83319750975188,563.0865318714598,2283084.343934312,2283647.4304661835
