cluster,,,,37m,37m,37m
ll,,,,v3.0,v3.0,v3.0
opt,,,,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL
planning_horizon,,,,2030,2040,2050
links,capital,BG0 0,services urban decentral oil boiler,6031097.137550077,3192026.323571545,3192036.901266358
links,capital,BG0 0,services urban decentral resistive heater,4458056.596133541,2336706.432313717,2333896.449120081
links,capital,BG0 0,services urban decentral water tanks charger,0.0,0.0,0.0
links,capital,BG0 0,services urban decentral water tanks discharger,0.0,0.0,0.0
links,capital,BG0 0,solid biomass,141.56757359258017,57.42880161971311,30.297969402485478
links,capital,BG0 0,solid biomass for industry,0.0,0.0,0.0
links,capital,BG0 0,solid biomass for industry CC,201.46106396887603,143.5665696336586,41013258.94117337
links,capital,BG0 0,urban central air heat pump,93750129.27752663,89.17302742913857,53.84528022797423
links,capital,BG0 0,urban central gas CHP,74.91544460331254,34.58668422196049,15.365731988458156
links,capital,BG0 0,urban central gas CHP CC,103.04110246355742,47.21747913973305,17.308325774114955
links,capital,BG0 0,urban central gas boiler,4475459.633578845,8783665.191423338,8783676.455819257
links,capital,BG0 0,urban central oil boiler,4355439.635265919,2799925.479813806,
links,capital,BG0 0,urban central resistive heater,1517145.1462308266,7858300.363780765,7858325.442290014
links,capital,BG0 0,urban central solid biomass CHP,94004123.6110329,109072119.93147261,190494380.41396886
links,capital,BG0 0,urban central solid biomass CHP CC,225.80088182440585,175.90894319275475,1069.4455998907415
links,capital,BG0 0,urban central water tanks charger,0.0,0.0,0.0
links,capital,BG0 0,urban central water tanks discharger,0.0,0.0,0.0
links,capital,CH0 0,BEV charger,0.0,0.0,0.0
links,capital,CH0 0,BioSNG,221.4028745269481,100.2451128498393,70.33973875447218
links,capital,CH0 0,CCGT,5838135.871603245,5838075.142154891,5838054.739704315
links,capital,CH0 0,DAC,196.73004112430692,63.42250161419847,34.640162654083056
links,capital,CH0 0,Fischer-Tropsch,46.34421195878243,19.90728050724132,25544778.460296575
links,capital,CH0 0,H2 Electrolysis,98.87865487161866,128.02270379544404,35940077.43346212
links,capital,CH0 0,H2 Fuel Cell,92.2352612180868,28.625707486645727,18.927179086739944
links,capital,CH0 0,Haber-Bosch,178.30684783118926,35.863999298903074,26.277308105772917
links,capital,CH0 0,OCGT,63.4381203374087,22.182777545563123,10.884394204577793
links,capital,CH0 0,SMR,14270646.787528515,30526166.985258143,30526180.16207242
links,capital,CH0 0,SMR CC,532.0476354202473,158.03438042885483,14.165341692536042
links,capital,CH0 0,Sabatier,70.23099068862149,23.957740247561322,17.086668829264543
links,capital,CH0 0,V2G,0.0,0.0,0.0
links,capital,CH0 0,ammonia cracker,72.99711988466288,24.116630803890615,10.977633778250077
links,capital,CH0 0,battery charger,161.095761109646,74.91566033045753,86.38266401032392
links,capital,CH0 0,battery discharger,0.0,0.0,0.0
links,capital,CH0 0,biogas to gas,64.94225755771804,31.2208319922749,2421812.269482013
links,capital,CH0 0,biomass to liquid,234.22291890169575,105.92220415954444,68.73747770764989
links,capital,CH0 0,coal,183.7825505322549,57.283615987161205,23.029257050449246
links,capital,CH0 0,electricity distribution grid,381348956.1219603,395485226.9613193,454897004.26355565
links,capital,CH0 0,gas for industry,0.0,0.0,0.0
links,capital,CH0 0,gas for industry CC,126.38217265990471,70.97006630836938,51.12435271083885
links,capital,CH0 0,helmeth,97.20566644448114,43.64510932007987,33.41192740225766
links,capital,CH0 0,home battery charger,156.23441939626585,75.77649731322781,16514038.261536054
links,capital,CH0 0,home battery discharger,0.0,0.0,0.0
links,capital,CH0 0,methanolisation,1070.672661824368,2734.9952852919714,1014.0606040599798
links,capital,CH0 0,nuclear,1989357148.3440747,1989357062.8714795,1989357034.8763757
links,capital,CH0 0,nuclear (SMR),60.49331275085251,21.2388903600962,10.11470363683018
links,capital,CH0 0,oil,58.580065611249594,20.210897656536154,9.865531373756907
links,capital,CH0 0,process emissions,0.0,0.0,0.0
links,capital,CH0 0,process emissions CC,295.1344776801819,2191.0956657647057,45689598.48119821
links,capital,CH0 0,residential rural biomass boiler,30867.21516062503,240.1369116106933,92.24673695987178
links,capital,CH0 0,residential rural gas boiler,81083171.994744,89074817.26027416,89074852.2189757
links,capital,CH0 0,residential rural ground heat pump,85848117.68848422,85728359.3437675,201654344.1029553
links,capital,CH0 0,residential rural micro gas CHP,137.86995707967927,48.85312283687002,21.214714737532617
links,capital,CH0 0,residential rural oil boiler,27976303.19547894,27976328.75161728,27976314.103681266
links,capital,CH0 0,residential rural resistive heater,2848366.7836631755,3676286.2230466893,4414342.483034538
links,capital,CH0 0,residential rural water tanks charger,0.0,0.0,0.0
links,capital,CH0 0,residential rural water tanks discharger,0.0,0.0,0.0
links,capital,CH0 0,residential urban decentral air heat pump,66387561.883855715,275.2769895543939,66641538.41580344
links,capital,CH0 0,residential urban decentral biomass boiler,49234399.53008185,49234573.65926254,49234444.527651116
links,capital,CH0 0,residential urban decentral gas boiler,214924564.9757415,214924808.3940945,214924582.98798496
links,capital,CH0 0,residential urban decentral micro gas CHP,139.2701222930862,49.008647388441204,21.218871371526465
links,capital,CH0 0,residential urban decentral oil boiler,72662210.5120293,72662235.38975996,72662220.54443787
links,capital,CH0 0,residential urban decentral resistive heater,8166878.174340918,13027194.641649961,13027250.587655628
links,capital,CH0 0,residential urban decentral water tanks charger,0.0,0.0,0.0
links,capital,CH0 0,residential urban decentral water tanks discharger,0.0,0.0,0.0
links,capital,CH0 0,services rural biomass boiler,2166934.2593223606,2167176.495713568,2167002.226726241
links,capital,CH0 0,services rural gas boiler,35957119.07622257,38092094.99144789,38092121.880823776
links,capital,CH0 0,services rural ground heat pump,24417578.266931497,27933687.114138998,73847959.79419473
links,capital,CH0 0,services rural micro gas CHP,137.39869202399325,48.68125506781993,21.13468128431561
links,capital,CH0 0,services rural oil boiler,10526237.25323887,10526264.102264166,10526247.92846887
links,capital,CH0 0,services rural resistive heater,933663.2282380653,1866905.2663695998,1867326.0410558388
links,capital,CH0 0,services rural water tanks charger,0.0,0.0,0.0
links,capital,CH0 0,services rural water tanks discharger,0.0,0.0,0.0
links,capital,CH0 0,services urban decentral air heat pump,26435050.650542364,210.17954143612417,10246900.758885065
links,capital,CH0 0,services urban decentral biomass boiler,14984890.165600305,14985045.283660574,14984935.332232406
links,capital,CH0 0,services urban decentral gas boiler,96206778.5660744,96206973.82551087,96206797.09412245
links,capital,CH0 0,services urban decentral micro gas CHP,138.54305765668082,48.77731610192852,21.23134852744455
links,capital,CH0 0,services urban decentral oil boiler,27540009.81710542,27540034.68551384,27540019.88184384
links,capital,CH0 0,services urban decentral resistive heater,2783468.2839305317,7417515.760654095,7417577.397328639
links,capital,CH0 0,services urban decentral water tanks charger,0.0,0.0,0.0
links,capital,CH0 0,services urban decentral water tanks discharger,0.0,0.0,0.0
links,capital,CH0 0,solid biomass,104.5714960689138,45.058697668852595,22.95539754819647
links,capital,CH0 0,solid biomass for industry,0.0,0.0,0.0
links,capital,CH0 0,solid biomass for industry CC,203.8826090367725,125.72662631923349,68743075.51603736
links,capital,CH0 0,urban central air heat pump,92822030.58358848,202.60109972448598,252957751.0031347
links,capital,CH0 0,urban central gas CHP,81.7513454655541,36.342732503112764,27.127905701282348
links,capital,CH0 0,urban central gas CHP CC,117.095095263187,48.49401786572277,21.050250616514806
links,capital,CH0 0,urban central gas boiler,13962470.533711575,21546939.581325173,24237090.68232539
links,capital,CH0 0,urban central resistive heater,244.76495312984534,10152606.23407565,11554567.863681233
links,capital,CH0 0,urban central solid biomass CHP,54568907.063869394,106234839.72815135,144742761.88778192
links,capital,CH0 0,urban central solid biomass CHP CC,283.11261991013083,196.71347999131095,234.28483016491336
links,capital,CH0 0,urban central water tanks charger,0.0,0.0,0.0
links,capital,CH0 0,urban central water tanks discharger,0.0,0.0,0.0
links,capital,CO2 pipeline,CO2 pipeline,10012.693890478213,3532.1770311798746,925763563.8157386
links,capital,CZ0 0,BEV charger,0.0,0.0,0.0
links,capital,CZ0 0,BioSNG,207.16492392644716,104.95669724677055,78.9269225227142
links,capital,CZ0 0,CCGT,67645849.81665851,67645791.26358485,54802084.808461554
links,capital,CZ0 0,DAC,196.9808477222507,63.03218183823341,34.54614197931265
links,capital,CZ0 0,Fischer-Tropsch,46.705450622057256,20.273807938964712,1213.9135852026066
links,capital,CZ0 0,H2 Electrolysis,98.0002862321972,66.21000904249907,108.36554386784235
links,capital,CZ0 0,H2 Fuel Cell,92.96461460485594,28.580787463411962,20.113168682022348
links,capital,CZ0 0,Haber-Bosch,278.80100138679,30.448067719949663,20.50900452817164
links,capital,CZ0 0,OCGT,63.72198963614993,22.433574466044956,10.966835266121489
links,capital,CZ0 0,SMR,21355601.598575108,58373201.82449894,58373214.98134641
links,capital,CZ0 0,SMR CC,607.743199154006,148.09537144213013,14.14827123475939
links,capital,CZ0 0,Sabatier,69.90156488586683,23.100314947954526,16.302119411017767
links,capital,CZ0 0,V2G,0.0,0.0,0.0
links,capital,CZ0 0,ammonia cracker,73.17258220507064,24.025777555461822,10.978095242954058
links,capital,CZ0 0,battery charger,160.1255350687189,63.62329627600407,52.97893678687708
links,capital,CZ0 0,battery discharger,0.0,0.0,0.0
links,capital,CZ0 0,biogas to gas,75.80735830677325,39.45860112475053,66216156.78622505
links,capital,CZ0 0,biomass to liquid,224.61923964191033,109.2624753821407,73.10998194392637
links,capital,CZ0 0,coal,184.27179352359528,58.115216141724325,23.368690638714156
links,capital,CZ0 0,electricity distribution grid,463149738.0162733,481909363.25893986,549966471.7184929
links,capital,CZ0 0,gas for industry,0.0,0.0,0.0
links,capital,CZ0 0,gas for industry CC,138.3867174533444,66.85523694313726,51.71164127669103
links,capital,CZ0 0,helmeth,98.41304558125556,43.24257139319003,38.730727996291016
links,capital,CZ0 0,home battery charger,153.21569073523705,59.74639976537939,166910.89359362918
links,capital,CZ0 0,home battery discharger,0.0,0.0,0.0
links,capital,CZ0 0,lignite,1630417060.0797925,1630417060.0797925,1594271630.4026475
links,capital,CZ0 0,methanolisation,1236.5530552735115,847.707757326125,351.12343963445653
links,capital,CZ0 0,nuclear,2873515768.6926565,1507088768.182801,1507088667.7573335
links,capital,CZ0 0,nuclear (SMR),60.432682262689156,21.249334441598148,10.111896301708253
links,capital,CZ0 0,oil,58.57735194424914,20.23067980178315,9.870949824986441
links,capital,CZ0 0,process emissions,0.0,0.0,0.0
links,capital,CZ0 0,process emissions CC,354.75799561312135,575.0844941189793,75911384.07101583
links,capital,CZ0 0,residential rural biomass boiler,174.2589166375934,2899290.7498590294,2900543.9728059364
links,capital,CZ0 0,residential rural gas boiler,79105734.6872744,175469040.24288726,175469086.4542394
links,capital,CZ0 0,residential rural ground heat pump,79367328.66221191,85106652.09280737,300697583.55972034
links,capital,CZ0 0,residential rural micro gas CHP,138.76415081382083,49.78088813854071,21.41466028157414
links,capital,CZ0 0,residential rural oil boiler,57691245.38991161,53596938.81576081,53596922.49830136
links,capital,CZ0 0,residential rural resistive heater,9157544.454588229,3924692.4688014262,6462687.883144587
links,capital,CZ0 0,residential rural water tanks charger,0.0,0.0,0.0
links,capital,CZ0 0,residential rural water tanks discharger,0.0,0.0,0.0
links,capital,CZ0 0,residential urban decentral air heat pump,23773020.353244014,40352245.56830387,107074532.491203
links,capital,CZ0 0,residential urban decentral biomass boiler,187.04344272558203,26380678.920208927,26380922.833324417
links,capital,CZ0 0,residential urban decentral gas boiler,181333786.24524269,235025677.98455366,235025710.30966216
links,capital,CZ0 0,residential urban decentral micro gas CHP,139.55152424571696,50.09139467479541,21.514995906782328
links,capital,CZ0 0,residential urban decentral oil boiler,98696434.86654873,94602126.446065,94602111.61525255
links,capital,CZ0 0,residential urban decentral resistive heater,15463422.724581225,10230406.79422867,10230418.18228929
links,capital,CZ0 0,residential urban decentral water tanks charger,0.0,0.0,0.0
links,capital,CZ0 0,residential urban decentral water tanks discharger,0.0,0.0,0.0
links,capital,CZ0 0,services rural biomass boiler,183.5829590530777,1195196.8569668804,1195452.0477796071
links,capital,CZ0 0,services rural gas boiler,29035241.654979788,73779167.71678495,73779203.92798689
links,capital,CZ0 0,services rural ground heat pump,119294576.06958887,126002894.24695656,212143674.15699977
links,capital,CZ0 0,services rural micro gas CHP,138.3685266551113,49.641984077821114,21.308854321644564
links,capital,CZ0 0,services rural oil boiler,22449086.468559593,20946656.83759446,20946640.88770678
links,capital,CZ0 0,services rural resistive heater,3049191.5253601796,1933211.600884447,2664399.695483365
links,capital,CZ0 0,services rural water tanks charger,0.0,0.0,0.0
links,capital,CZ0 0,services rural water tanks discharger,0.0,0.0,0.0
links,capital,CZ0 0,services urban decentral air heat pump,6242.784910390979,2803355.718648654,29149007.08075599
links,capital,CZ0 0,services urban decentral biomass boiler,185.92726668617937,12456221.654213017,12456359.907828052
links,capital,CZ0 0,services urban decentral gas boiler,71421113.97437245,92445876.06907037,92445903.50085218
links,capital,CZ0 0,services urban decentral micro gas CHP,139.2372837783688,49.869122114863906,21.4256928169534
links,capital,CZ0 0,services urban decentral oil boiler,35462875.071505785,33960444.230403185,33960429.12452557
links,capital,CZ0 0,services urban decentral resistive heater,5285748.301406633,4271791.917210711,4271915.102845182
links,capital,CZ0 0,services urban decentral water tanks charger,0.0,0.0,0.0
links,capital,CZ0 0,services urban decentral water tanks discharger,0.0,0.0,0.0
links,capital,CZ0 0,solid biomass,96.1557604193214,49.53603988460789,25.025876776692975
links,capital,CZ0 0,solid biomass for industry,0.0,0.0,0.0
links,capital,CZ0 0,solid biomass for industry CC,190.62900656384642,113.41366217071142,115767919.72225963
links,capital,CZ0 0,urban central air heat pump,57515371.653772965,25027938.436896272,242622061.5730041
