cluster,,,,37m,37m,37m
ll,,,,v3.0,v3.0,v3.0
opt,,,,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL
urban central heat,links,DK1 0 gas,urban central gas boiler1,3896745.7842097846,4885193.267377255,2348771.9989438774
urban central heat,links,DK1 0 low voltage,urban central air heat pump1,21.325151004371907,1913012.927458446,6033144.662930727
urban central heat,links,DK1 0 low voltage,urban central resistive heater1,67.05164050860434,221011.0865818821,365420.4700888972
urban central heat,links,DK1 0 solid biomass,urban central solid biomass CHP CC2,8.542272797766913,7.046052401750629,4.543753050164951
urban central heat,links,DK1 0 solid biomass,urban central solid biomass CHP2,121.17147090235827,705310.6827658447,442688.0695806299
urban central heat,links,DK1 0 urban central heat,urban central water tanks charger0,-204103.3571818726,-265090.14087359345,-1577998.7111309594
urban central heat,links,DK1 0 urban central water tanks,urban central water tanks discharger1,141367.80033683404,183626.24821549287,951257.6181328297
urban central heat,links,EE2 0,H2 Electrolysis2,0.41831807469968907,1.5697551639637655,1958040.976177137
urban central heat,links,EE2 0,urban central air heat pump1,873666.3223502694,,
urban central heat,links,EE2 0 H2,Fischer-Tropsch3,0.8938448733248003,0.43477006118374506,8.003006673033402
urban central heat,links,EE2 0 H2,H2 Fuel Cell2,1.2130345261118767,0.4323532995138746,0.23477710360744164
urban central heat,links,EE2 0 gas,urban central gas CHP CC2,2.4371943408822982,1.0784610310142533,0.2528932199248169
urban central heat,links,EE2 0 gas,urban central gas CHP2,3.145815609973489,1.4848045785737134,0.34036871815957537
urban central heat,links,EE2 0 gas,urban central gas boiler1,2296314.8413997074,2403829.2822341206,609754.4788722476
urban central heat,links,EE2 0 low voltage,urban central air heat pump1,8.964438374386738,39.841156561735914,202487.1957623958
urban central heat,links,EE2 0 low voltage,urban central resistive heater1,3.568793439898436,244689.9599116585,138785.04958122535
urban central heat,links,EE2 0 solid biomass,urban central solid biomass CHP CC2,7.992061249213693,11.52102071555791,34.8422716318738
urban central heat,links,EE2 0 solid biomass,urban central solid biomass CHP2,1960526.5696632518,2126417.84184455,1870241.8077427591
urban central heat,links,EE2 0 urban central heat,urban central water tanks charger0,-103406.41883204732,-118947.6350157012,-1198968.2687946428
urban central heat,links,EE2 0 urban central water tanks,urban central water tanks discharger1,69096.23307712044,80665.54759297785,806192.6434251375
urban central heat,links,ES0 0,H2 Electrolysis2,1.00261336409646,20005628.406757727,45869111.709545575
urban central heat,links,ES0 0,urban central air heat pump1,3051978.54809256,,
urban central heat,links,ES0 0,urban central resistive heater1,3088951.3671922376,,
urban central heat,links,ES0 0 H2,Fischer-Tropsch3,0.8453493801858032,0.40445131060842376,4.783105208439511
urban central heat,links,ES0 0 H2,H2 Fuel Cell2,0.9988839975359948,0.3723931695201359,0.24516671423105557
urban central heat,links,ES0 0 gas,urban central gas CHP CC2,2.33459306954168,0.8434749549340002,0.22068230955160523
urban central heat,links,ES0 0 gas,urban central gas CHP2,3.1496848618730806,1.1267640826178718,0.2923182621360385
urban central heat,links,ES0 0 gas,urban central gas boiler1,9168290.039937045,20754219.79952281,6791706.491420805
urban central heat,links,ES0 0 low voltage,urban central air heat pump1,15.165951585462032,2049187.5481909062,27651328.739970047
urban central heat,links,ES0 0 low voltage,urban central resistive heater1,9.70131879896502,607506.7391906963,1524422.7987067942
urban central heat,links,ES0 0 solid biomass,urban central solid biomass CHP CC2,6.7189399704568675,4.230201458494895,3.5044318296476726
urban central heat,links,ES0 0 solid biomass,urban central solid biomass CHP2,10565557.029022299,8552130.195072703,7186565.87115428
urban central heat,links,ES0 0 urban central heat,urban central water tanks charger0,-4952644.076348487,-13714196.366322516,-36471818.199049726
urban central heat,links,ES0 0 urban central water tanks,urban central water tanks discharger1,3407275.282602989,9325166.854650555,21273877.170590933
urban central heat,links,ES3 0,H2 Electrolysis2,5.129887709082365,12612.725366072926,214867.57227265564
urban central heat,links,ES3 0,urban central resistive heater1,108717.80459122955,,
urban central heat,links,ES3 0 H2,Fischer-Tropsch3,0.8096626548979897,0.39038542455940506,1.0615832652706043
urban central heat,links,ES3 0 H2,H2 Fuel Cell2,0.9423946416291913,0.34427507205020214,0.20439073978514455
urban central heat,links,ES3 0 gas,urban central gas CHP CC2,1.8559853518855705,0.7563323748600189,0.2036544227845703
urban central heat,links,ES3 0 gas,urban central gas CHP2,2.3496833297765147,1.0881902182400767,0.24663053947183738
urban central heat,links,ES3 0 gas,urban central gas boiler1,240183.7585776371,539691.5330475359,163347.79628817848
urban central heat,links,ES3 0 low voltage,urban central air heat pump1,203.34839913116892,36124.14756911613,794379.4268748064
urban central heat,links,ES3 0 low voltage,urban central resistive heater1,53811.71396749968,22924.043250427658,37118.07549704374
urban central heat,links,ES3 0 solid biomass,urban central solid biomass CHP CC2,9.341489191801628,3.1872116409031497,1.8380461809953326
urban central heat,links,ES3 0 solid biomass,urban central solid biomass CHP2,32002.151060169574,13.915268218293555,1.8015201138667576
urban central heat,links,ES3 0 urban central heat,urban central water tanks charger0,-137182.5855130782,-241071.24448180856,-552322.1974515688
urban central heat,links,ES3 0 urban central water tanks,urban central water tanks discharger1,90471.04216254532,158692.18358942878,321787.03096139315
urban central heat,links,EU oil,urban central oil boiler1,748699.8683196094,34270.3370919604,
urban central heat,links,FI1 0,H2 Electrolysis2,0.4945911565357565,0.38081130085894266,2.15819733108745
urban central heat,links,FI1 0,urban central air heat pump1,5591597.685775776,,
urban central heat,links,FI1 0,urban central resistive heater1,158586.40089255752,,
urban central heat,links,FI1 0 H2,Fischer-Tropsch3,0.9301408012948944,0.4504194737047878,583494.7252432519
urban central heat,links,FI1 0 H2,H2 Fuel Cell2,1.4112627901331471,0.513240842945046,0.29406103275858647
urban central heat,links,FI1 0 gas,urban central gas CHP CC2,3.182874135696197,1.4618276922975972,0.2844091134622805
urban central heat,links,FI1 0 gas,urban central gas CHP2,4.319875770042209,2.207586142898852,0.4152890160377652
urban central heat,links,FI1 0 gas,urban central gas boiler1,27818564.86124119,26994977.74560114,11277585.405884996
urban central heat,links,FI1 0 low voltage,urban central air heat pump1,16.708259642779364,5970680.755289128,20248873.342530236
urban central heat,links,FI1 0 low voltage,urban central resistive heater1,3.7801013681173297,408293.1730200717,2514727.6907600807
urban central heat,links,FI1 0 solid biomass,urban central solid biomass CHP CC2,0.9760132427005626,0.6071448655846131,0.5181861224184083
urban central heat,links,FI1 0 solid biomass,urban central solid biomass CHP2,0.9913254682396482,0.593935763010673,0.4600067323742753
urban central heat,links,FI1 0 urban central heat,urban central water tanks charger0,-369745.02253641904,-389442.53693283506,-3984308.4887840655
urban central heat,links,FI1 0 urban central water tanks,urban central water tanks discharger1,256239.15940174923,269355.68806752365,2645828.315358871
urban central heat,links,FR0 0,H2 Electrolysis2,0.7710436270682586,10.131517643218821,24537345.268223926
urban central heat,links,FR0 0,urban central air heat pump1,59316058.8897376,,
urban central heat,links,FR0 0,urban central resistive heater1,2256755.458164539,,
urban central heat,links,FR0 0 H2,Fischer-Tropsch3,0.8600575272581934,0.4410075567163494,9.198476428047165
urban central heat,links,FR0 0 H2,H2 Fuel Cell2,1.0356562448244253,0.4240537355909344,0.3002002634030594
urban central heat,links,FR0 0 gas,urban central gas CHP CC2,2.2567939533971124,1.0293123011974814,0.28031884016497405
urban central heat,links,FR0 0 gas,urban central gas CHP2,3.10450836290703,1.498978406591337,0.4719787653508533
urban central heat,links,FR0 0 gas,urban central gas boiler1,28997039.39118094,77942187.51353963,32061172.95729304
urban central heat,links,FR0 0 low voltage,urban central air heat pump1,9.584663150794851,52837566.757675044,138485299.51865783
urban central heat,links,FR0 0 low voltage,urban central resistive heater1,4.637445613421416,10982427.91046105,13056917.627443818
urban central heat,links,FR0 0 solid biomass,urban central solid biomass CHP CC2,7.659257009088277,5.737805333429251,3.62685692841587
urban central heat,links,FR0 0 solid biomass,urban central solid biomass CHP2,10048961.00256248,11408333.834740426,17160859.108072344
urban central heat,links,FR0 0 urban central heat,urban central water tanks charger0,-11694338.80716746,-14111532.902393088,-45786659.06278959
urban central heat,links,FR0 0 urban central water tanks,urban central water tanks discharger1,7967757.240229628,9619892.494131073,26879076.129275393
urban central heat,links,GB4 0,H2 Electrolysis2,1.7316566040267003,20740333.645262443,65692939.86425398
urban central heat,links,GB4 0,urban central air heat pump1,2614600.580719734,,
urban central heat,links,GB4 0,urban central resistive heater1,1770061.6151781708,,
urban central heat,links,GB4 0 H2,Fischer-Tropsch3,0.8773361681299192,0.44433289346186233,2.099706947614647
urban central heat,links,GB4 0 H2,H2 Fuel Cell2,1.143105330603545,0.41032307462722617,0.2938870831686408
urban central heat,links,GB4 0 gas,urban central gas CHP CC2,2.8296439066193493,1.0843604557738231,0.2826888639414228
urban central heat,links,GB4 0 gas,urban central gas CHP2,3.7171229331528126,1.3915514329199759,0.41429030459650684
urban central heat,links,GB4 0 gas,urban central gas boiler1,46047583.01595907,55835187.40702189,20430615.330283508
urban central heat,links,GB4 0 low voltage,urban central air heat pump1,33325540.50316424,66126177.42715756,129934017.26044036
urban central heat,links,GB4 0 low voltage,urban central resistive heater1,35.181359611281906,5142791.429259778,12399316.491773788
urban central heat,links,GB4 0 solid biomass,urban central solid biomass CHP CC2,0.4741631417447422,0.2713899549646357,0.21980003046552907
urban central heat,links,GB4 0 solid biomass,urban central solid biomass CHP2,0.9453571998064537,0.525499483321353,0.19106199585724598
urban central heat,links,GB4 0 urban central heat,urban central water tanks charger0,-2110526.365976516,-14978043.970830511,-49064292.56816034
urban central heat,links,GB4 0 urban central water tanks,urban central water tanks discharger1,1460177.4267337737,10294318.500320122,31480011.228282467
urban central heat,links,GB5 0,H2 Electrolysis2,1.2690279506879865,2480426.1198326494,4185812.542541336
urban central heat,links,GB5 0,urban central resistive heater1,35559.084632014215,,
urban central heat,links,GB5 0 H2,Fischer-Tropsch3,0.874803133909903,0.3751109757416845,1.1238408107043927
urban central heat,links,GB5 0 H2,H2 Fuel Cell2,1.158616501540393,0.28172705105345197,0.2139299513401657
urban central heat,links,GB5 0 gas,urban central gas CHP CC2,2.3638783433595743,0.5074945219713305,0.21770199291870881
urban central heat,links,GB5 0 gas,urban central gas CHP2,2.949012604183495,0.6527855229639203,0.26155495169349186
urban central heat,links,GB5 0 gas,urban central gas boiler1,659975.5565399951,181502.15561685135,11.13628965526075
urban central heat,links,GB5 0 low voltage,urban central air heat pump1,477818.19004374126,145399.42534658124,190349.29036435494
urban central heat,links,GB5 0 low voltage,urban central resistive heater1,15.291590425000663,1.0756220622243604,6.718034561539847
urban central heat,links,GB5 0 solid biomass,urban central solid biomass CHP CC2,0.3325463980216804,0.17371872186011456,0.15068621041649202
urban central heat,links,GB5 0 solid biomass,urban central solid biomass CHP2,0.644984690974344,0.3354411210069657,0.13281535227611674
urban central heat,links,GB5 0 urban central heat,urban central water tanks charger0,-11400.23467602691,-2213095.394548744,-3837882.772447991
urban central heat,links,GB5 0 urban central water tanks,urban central water tanks discharger1,7880.861441054284,1435988.9614003417,2461651.009899973
urban central heat,links,GR0 0,H2 Electrolysis2,0.6877948844749837,430121.57372611505,6292476.474542984
urban central heat,links,GR0 0,urban central resistive heater1,144241.71534737258,,
urban central heat,links,GR0 0 H2,Fischer-Tropsch3,0.8718416331734155,0.40122289282311474,4.056843428602946
urban central heat,links,GR0 0 H2,H2 Fuel Cell2,1.0465291561949401,0.3843807475332412,0.2610758275039697
urban central heat,links,GR0 0 gas,urban central gas CHP CC2,2.25724918126705,0.9367162285623156,0.29022621605519
urban central heat,links,GR0 0 gas,urban central gas CHP2,3.0016780363035025,1.492102941982223,0.4207714815844964
